Bilaspur,Madhya Pradesh,22.074,82.1566
Mau,Madhya Pradesh,26.0459,78.9841
Bilaspur,Madhya Pradesh,27.8881,81.979
Satna,Madhya Pradesh,24.5822,80.8248
Patna,Madhya Pradesh,27.8274,81.7657
Raipur,Madhya Pradesh,25.4795,79.4334
Rewa,Madhya Pradesh,24.534,81.296
Delhi,Madhya Pradesh,28.6538,77.229
Sirsa,Madhya Pradesh,26.9845,79.7107
Jodhpur,Madhya Pradesh,30.0957,76.6181
Dewas,Madhya Pradesh,28.0544,74.9354
Delhi,Madhya Pradesh,28.6538,77.229
Mau,Madhya Pradesh,26.0459,78.9841
Kota,Madhya Pradesh,24.1322,78.8138
Kota,Madhya Pradesh,24.4471,83.1303
Patna,Madhya Pradesh,23.3012,82.6725
Gorakhpur,Madhya Pradesh,22.0896,78.5798
Srinagar,Madhya Pradesh,24.7916,78.9037
Raipur,Madhya Pradesh,25.4795,79.4334
Khora,Madhya Pradesh,26.4118,79.5295
Rampur,Madhya Pradesh,26.1649,77.4691
Ghaziabad,Uttar Pradesh,28.6625,77.4378
Loni,Uttar Pradesh,28.7515,77.288
Shahjahanpur,Uttar Pradesh,27.9974,76.4491
Noida,Uttar Pradesh,28.58,77.33
Aligarh,Uttar Pradesh,27.8833,78.0748
Rajpur,Uttar Pradesh,26.8466,79.1169
Bharatpur,Uttar Pradesh,27.127,79.3899
Udaipur,Uttar Pradesh,26.8182,79.061
Bulandshahr,Uttar Pradesh,28.403,77.8582
Bilaspur,Uttar Pradesh,28.3909,77.6225
Pali,Uttar Pradesh,25.8517,76.5576
Rampur,Uttar Pradesh,27.2443,79.2668
Kota,Uttar Pradesh,29.8258,78.6714
Srinagar,Uttar Pradesh,27.7791,79.3916
Kota,Uttar Pradesh,25.2639,77.3903
Shahjahanpur,Uttar Pradesh,27.5035,79.6831
Etawah,Uttar Pradesh,26.7778,79.0216
Rajpur,Uttar Pradesh,26.3046,79.6856
Sirsa,Uttar Pradesh,26.9845,79.7107
Rajpur,Uttar Pradesh,24.8859,78.3934
Aurangabad,Uttar Pradesh,26.5963,79.9684
Fatehpur,Uttar Pradesh,27.0746,79.3879
Kanpur,Uttar Pradesh,26.4478,80.3463
Shahjahanpur,Uttar Pradesh,27.5035,79.6831
Srinagar,Uttar Pradesh,25.1805,79.7747
Udaipur,Uttar Pradesh,26.9143,79.6047
Rampur,Uttar Pradesh,26.9374,79.6599
Aurangabad,Uttar Pradesh,26.5963,79.9684
Gopalpur,Uttar Pradesh,22.0509,83.7027
Raipur,Uttar Pradesh,26.5273,79.7958
Chapra,Uttar Pradesh,27.8438,79.4566
Farrukhabad,Uttar Pradesh,27.3905,79.5801
Bihar,Uttar Pradesh,25.1973,85.5237
Fatehpur,Uttar Pradesh,27.0746,79.3879
Unnao,Uttar Pradesh,26.5471,80.4878
Rampur,Uttar Pradesh,26.9374,79.6599
Pali,Uttar Pradesh,24.9916,79.3719
Bihar,Uttar Pradesh,25.1973,85.5237
Mirzapur,Uttar Pradesh,27.0108,79.4177
Mau,Uttar Pradesh,26.0459,78.9841
Rampur,Uttar Pradesh,26.9374,79.6599
Allahabad,Uttar Pradesh,25.4489,81.8333
Sirsa,Uttar Pradesh,26.9845,79.7107
Fatehpur,Uttar Pradesh,27.0746,79.3879
Varanasi,Uttar Pradesh,25.3167,83.0104
Udaipur,Uttar Pradesh,26.6981,79.9198
Rajpur,Uttar Pradesh,26.3046,79.6856
Pali,Uttar Pradesh,27.5312,79.8455
Rampur,Uttar Pradesh,26.9374,79.6599
Gopalpur,Uttar Pradesh,26.6403,79.8851
Nagpur,Uttar Pradesh,23.2875,82.3461
Rampur,Uttar Pradesh,25.4808,82.5699
Khandwa,Uttar Pradesh,21.8245,76.352
Jaunpur,Uttar Pradesh,26.0526,82.6813
Mathura,Uttar Pradesh,27.502,77.6833
Raipur,Uttar Pradesh,25.4795,79.4334
Raipur,Uttar Pradesh,25.4795,79.4334
Rampur,Uttar Pradesh,26.9374,79.6599
Gopalpur,Uttar Pradesh,26.6403,79.8851
Mirzapur,Uttar Pradesh,25.1458,82.5698
Fatehpur,Uttar Pradesh,25.9304,80.8139
Udaipur,Uttar Pradesh,26.6981,79.9198
Nagpur,Uttar Pradesh,23.2875,82.3461
Chapra,Uttar Pradesh,27.8438,79.4566
Patna,Uttar Pradesh,27.8274,81.7657
Mau,Uttar Pradesh,26.0459,78.9841
Pali,Uttar Pradesh,24.9916,79.3719
Aurangabad,Uttar Pradesh,26.5963,79.9684
Durgapur,Uttar Pradesh,26.8252,79.1007
Gopalpur,Uttar Pradesh,26.6403,79.8851
Raipur,Uttar Pradesh,26.5273,79.7958
Mau,Uttar Pradesh,26.0459,78.9841
Fatehpur,Uttar Pradesh,25.9304,80.8139
Udaipur,Uttar Pradesh,26.6981,79.9198
Fatehpur,Uttar Pradesh,27.0746,79.3879
Bihar,Uttar Pradesh,25.1973,85.5237
Mirzapur,Uttar Pradesh,25.1458,82.5698
Mirzapur,Uttar Pradesh,27.0108,79.4177
Kota,Uttar Pradesh,24.4471,83.1303
Raipur,Uttar Pradesh,25.4795,79.4334
Rampur,Uttar Pradesh,25.4808,82.5699
Rampur,Uttar Pradesh,26.9374,79.6599
Gandhinagar,Uttar Pradesh,29.7824,77.242
Raipur,Uttar Pradesh,25.4795,79.4334
Sirsa,Uttar Pradesh,26.9845,79.7107
Shahjahanpur,Uttar Pradesh,30.2,77.8219
Mirzapur,Uttar Pradesh,27.8293,79.2115
Bareilly,Uttar Pradesh,28.347,79.4219
Gurgaon,Uttar Pradesh,27.6936,79.6754
Shivpuri,Uttar Pradesh,27.1345,79.8755
Gurgaon,Uttar Pradesh,27.6936,79.6754
Fatehpur,Uttar Pradesh,26.7892,80.2655
Khandwa,Uttar Pradesh,28.4678,74.7871
Moradabad,Uttar Pradesh,28.8389,78.7768
Amroha,Uttar Pradesh,28.9031,78.4698
Sambhal,Uttar Pradesh,28.5832,78.5669
Burhanpur,Uttar Pradesh,21.309,76.23
Rampur,Uttar Pradesh,26.9374,79.6599
Hapur,Uttar Pradesh,28.7304,77.7814
Udaipur,Uttar Pradesh,26.8182,79.061
Mirzapur,Uttar Pradesh,27.8293,79.2115
Saharanpur,Uttar Pradesh,29.9679,77.5452
Raipur,Uttar Pradesh,29.5331,77.4187
Shahjahanpur,Uttar Pradesh,27.9853,79.3777
Raipur,Uttar Pradesh,27.959,79.4286
Kota,Uttar Pradesh,24.1322,78.8138
Shahjahanpur,Uttar Pradesh,27.9974,76.4491
Rampur,Uttar Pradesh,28.809,79.029
Muzaffarnagar,Uttar Pradesh,29.4739,77.7041
Mirzapur,Uttar Pradesh,25.1458,82.5698
Ahmedabad,Uttar Pradesh,23.0258,72.5873
Firozabad,Uttar Pradesh,27.1494,78.4018
Raipur,Uttar Pradesh,25.4795,79.4334
Srinagar,Uttar Pradesh,25.1805,79.7747
Raipur,Uttar Pradesh,25.4795,79.4334
Raipur,Uttar Pradesh,25.4795,79.4334
Udaipur,Uttar Pradesh,26.6981,79.9198
Bahraich,Uttar Pradesh,27.5743,81.5959
Raiganj,Uttar Pradesh,25.6128,88.1245
Raipur,Uttar Pradesh,26.5273,79.7958
Raipur,Uttar Pradesh,26.5915,79.9526
Rampur,Uttar Pradesh,26.9374,79.6599
Gopalpur,Uttar Pradesh,27.6415,79.5444
Mau,Uttar Pradesh,26.0459,78.9841
Rampur,Uttar Pradesh,27.2443,79.2668
Fatehpur,Uttar Pradesh,25.9304,80.8139
Gorakhpur,Uttar Pradesh,26.7548,83.3724
Gopalpur,Uttar Pradesh,26.6403,79.8851
Raiganj,Uttar Pradesh,25.6128,88.1245
Rampur,Uttar Pradesh,26.9374,79.6599
Karimnagar,Uttar Pradesh,27.7974,79.2574
Rajpur,Uttar Pradesh,26.3046,79.6856
Patna,Uttar Pradesh,23.3012,82.6725
Pali,Uttar Pradesh,27.5312,79.8455
Gopalpur,Uttar Pradesh,26.6403,79.8851
Baranagar,Uttar Pradesh,22.6413,88.3773
Fatehpur,Uttar Pradesh,25.9304,80.8139
Shahjahanpur,Uttar Pradesh,27.5035,79.6831
Srinagar,Uttar Pradesh,25.1805,79.7747
Bhagalpur,Uttar Pradesh,26.1714,83.8687
Mau,Uttar Pradesh,25.6121,80.872
Pali,Uttar Pradesh,27.5312,79.8455
Burhanpur,Uttar Pradesh,21.309,76.23
Mirzapur,Uttar Pradesh,27.0108,79.4177
Raipur,Uttar Pradesh,25.4795,79.4334
Gopalpur,Uttar Pradesh,26.6403,79.8851
Nizamabad,Uttar Pradesh,18.6715,78.0988
Nagpur,Uttar Pradesh,23.2875,82.3461
Fatehpur,Uttar Pradesh,27.9876,77.7365
Rajpur,Uttar Pradesh,26.3046,79.6856
Rampur,Uttar Pradesh,26.9374,79.6599
Mathura,Uttar Pradesh,27.502,77.6833
Aurangabad,Uttar Pradesh,26.5963,79.9684
Raipur,Uttar Pradesh,27.1874,79.3077
Agra,Uttar Pradesh,24.9888,77.4254
Rampur,Uttar Pradesh,26.1649,77.4691
Mau,Uttar Pradesh,26.0459,78.9841
Gopalpur,Uttar Pradesh,27.0322,79.3748
Firozabad,Uttar Pradesh,27.1494,78.4018
Jhansi,Uttar Pradesh,25.4545,78.5822
Shahjahanpur,Uttar Pradesh,27.5035,79.6831
Pali,Uttar Pradesh,24.5869,78.7588
Patna,Uttar Pradesh,23.3012,82.6725
Orai,Uttar Pradesh,25.9907,79.4532
Shahjahanpur,Uttar Pradesh,27.5035,79.6831
Durg,Chattisgarh,21.1833,81.2833
Rajpur,Chattisgarh,21.8833,83.9333
Sambalpur,Chattisgarh,21.9,81.7333
Mau,Chattisgarh,24.0844,81.3615
Sambalpur,Chattisgarh,20.3033,81.036
Udaipur,Chattisgarh,20.6224,83.7443
Rampur,Chattisgarh,22.4167,83.2
Raipur,Chattisgarh,25.4795,79.4334
Bhilai,Chattisgarh,21.2167,81.4333
Rampur,Chattisgarh,22.4167,83.2
Sambalpur,Chattisgarh,21.9,81.7333
Rajpur,Chattisgarh,21.8833,83.9333
Bijapur,Chattisgarh,18.7937,80.8161
Bhilai,Chattisgarh,21.2167,81.4333
Bijapur,Chattisgarh,16.8244,75.7154
Sambalpur,Chattisgarh,20.3033,81.036
Pali,Chattisgarh,24.9916,79.3719
Gorakhpur,Chattisgarh,22.7494,81.4406
Sagar,Chattisgarh,22.0678,81.9934
Rajpur,Chattisgarh,24.8859,78.3934
Pali,Chattisgarh,24.9916,79.3719
Rewa,Chattisgarh,24.534,81.296
Gopalpur,Chattisgarh,22.0509,83.7027
Kirari,Chattisgarh,23.7502,79.9676
Rampur,Chattisgarh,25.4808,82.5699
Korba,Chattisgarh,22.3458,82.6963
Kirari,Chattisgarh,22.5163,83.0941
Gopalpur,Chattisgarh,26.6403,79.8851
Kirari,Chattisgarh,25.0575,80.7542
Kirari,Chattisgarh,24.1304,79.8391
Rajkot,Chattisgarh,25.7315,75.5925
Udaipur,Chattisgarh,26.6981,79.9198
Durgapur,Chattisgarh,24.7844,78.9191
Gopalpur,Chattisgarh,26.6403,79.8851
Patna,Chattisgarh,23.3012,82.6725
Nagpur,Chattisgarh,23.2875,82.3461
Asansol,Jharkhand,24.0875,86.8353
Sirsa,Jharkhand,22.2339,86.6546
Rampur,Jharkhand,26.5716,83.8124
Kharagpur,Jharkhand,26.7243,79.9536
Udaipur,Jharkhand,26.6981,79.9198
Rampur,Jharkhand,21.7833,83.9333
Dhanbad,Jharkhand,23.802,86.4432
Durgapur,Jharkhand,20.9191,84.8829
Fatehpur,Jharkhand,25.9304,80.8139
Rampur,Jharkhand,25.4808,82.5699
Pali,Jharkhand,24.9916,79.3719
Mirzapur,Jharkhand,27.2495,79.3099
Jamshedpur,Jharkhand,22.8028,86.1854
Mango,Jharkhand,21.5903,78.7353
Chandrapur,Jharkhand,20.871,84.2192
Pali,Jharkhand,27.5312,79.8455
Gurgaon,Jharkhand,27.6936,79.6754
Srinagar,Jharkhand,27.7791,79.3916
Rampur,Jharkhand,25.4808,82.5699
Kota,Jharkhand,24.4471,83.1303
Jaipur,Jharkhand,23.4187,86.1458
Rampur,Jharkhand,26.9374,79.6599
Khora,Jharkhand,26.1552,78.9884
Raipur,Uttarakhand,25.4795,79.4334
Fatehpur,Uttarakhand,29.8233,78.6163
Pali,Uttarakhand,29.8503,78.5428
Rampur,Uttarakhand,28.809,79.029
Kota,Uttarakhand,29.8258,78.6714
Rampur,Uttarakhand,28.809,79.029
Pali,Uttarakhand,27.5312,79.8455
Shivpuri,Uttarakhand,27.1345,79.8755
Haridwar,Uttarakhand,29.9479,78.1603
Aurangabad,Uttarakhand,27.6566,79.616
Mau,Uttarakhand,27.5086,79.6759
Jalna,Uttarakhand,24.0985,79.2115
Rampur,Uttarakhand,25.4808,82.5699
Pali,Uttarakhand,25.8517,76.5576
Secunderabad,Telangana,17.5043,78.5426
Dindigul,Telangana,10.369,77.9804
Rampur,Telangana,20.1981,83.5205
Rampur,Telangana,20.1981,83.5205
Nizamabad,Telangana,18.6715,78.0988
Rampur,Telangana,20.1981,83.5205
Rampur,Telangana,20.1981,83.5205
Srinagar,Telangana,22.9521,79.5196
Gandhinagar,Telangana,23.2167,72.6833
Adilabad,Telangana,19.672,78.5359
Sirsa,Telangana,18.9347,79.9408
Jaipur,Telangana,19.882,76.7734
Rampur,Telangana,22.4167,83.2
Rampur,Telangana,22.4167,83.2
Rampur,Telangana,20.1981,83.5205
Karimnagar,Telangana,18.4392,79.1286
Ambala,Telangana,17.2068,78.276
Gopalpur,Telangana,16.7419,77.3066
Ramagundam,Telangana,18.755,79.474
Nizamabad,Telangana,18.6715,78.0988
Gopalpur,Telangana,16.7419,77.3066
Rampur,Telangana,20.1981,83.5205
Gandhinagar,Telangana,23.2167,72.6833
Mirzapur,Telangana,25.1458,82.5698
Rampur,Telangana,20.1981,83.5205
Warangal,Telangana,18,79.5833
Rampur,Telangana,20.1981,83.5205
Gopalpur,Telangana,16.7419,77.3066
Rampur,Telangana,26.1649,77.4691
Burhanpur,Telangana,21.309,76.23
Jaipur,Telangana,19.882,76.7734
Rampur,Telangana,20.1981,83.5205
Khammam,Telangana,17.2477,80.1437
Ambala,Telangana,16.61,78.1474
Mirzapur,Telangana,25.1458,82.5698
Rampur,Telangana,20.1981,83.5205
Rampur,Telangana,20.1981,83.5205
